
   INFO  Server running on [http://adamclay.local:8004].  

  Press Ctrl+C to stop the server
  2025-07-03 17:39:47 /api/status .................................. ~ 0.09ms
  2025-07-03 17:39:47 /api/status .................................. ~ 0.94ms
  2025-07-03 17:39:48 /api/thoughts/recent ......................... ~ 0.11ms
  2025-07-03 17:39:54 /api/consciousness/thinking-status ........... ~ 0.69ms
  2025-07-03 17:39:55 /api/consciousness/thinking-status ........... ~ 0.15ms
  2025-07-03 17:39:57 /api/status .................................. ~ 0.10ms
  2025-07-03 17:39:57 /api/status .................................. ~ 0.05ms
  2025-07-03 17:40:07 /api/thoughts/recent ......................... ~ 0.68ms
  2025-07-03 17:40:07 /api/status .................................. ~ 1.32ms
  2025-07-03 17:40:07 /api/status .................................. ~ 0.78ms
  2025-07-03 17:40:08 /api/thoughts/recent ......................... ~ 0.23ms
  2025-07-03 17:40:09 /api/consciousness/thinking-status ........... ~ 0.22ms
  2025-07-03 17:40:10 /api/consciousness/thinking-status ........... ~ 0.12ms
  2025-07-03 17:40:17 /api/status .................................. ~ 1.36ms
  2025-07-03 17:40:18 /api/status .................................. ~ 0.23ms
  2025-07-03 17:40:24 /api/consciousness/thinking-status ........... ~ 1.14ms
  2025-07-03 17:40:25 /api/consciousness/thinking-status ........... ~ 0.11ms
  2025-07-03 17:40:27 /api/thoughts/recent ......................... ~ 0.14ms
  2025-07-03 17:40:27 /api/status .................................. ~ 0.05ms
  2025-07-03 17:40:28 /api/thoughts/recent ......................... ~ 0.12ms
  2025-07-03 17:40:28 /api/status .................................. ~ 0.63ms
  2025-07-03 17:40:37 /api/status .................................. ~ 1.07ms
  2025-07-03 17:40:38 /api/status .................................. ~ 0.13ms
  2025-07-03 17:40:39 /api/consciousness/thinking-status ........... ~ 0.17ms
  2025-07-03 17:40:40 /api/consciousness/thinking-status ........... ~ 0.15ms
  2025-07-03 17:40:47 /api/thoughts/recent ......................... ~ 0.08ms
  2025-07-03 17:40:47 /api/status .................................. ~ 0.06ms
  2025-07-03 17:40:48 /api/thoughts/recent ......................... ~ 0.17ms
  2025-07-03 17:40:48 /api/status .................................. ~ 0.10ms
  2025-07-03 17:40:55 /api/consciousness/thinking-status ........... ~ 0.19ms
  2025-07-03 17:40:56 /api/consciousness/thinking-status ........... ~ 0.24ms
  2025-07-03 17:40:58 /api/status .................................. ~ 0.20ms
  2025-07-03 17:40:59 /api/status .................................. ~ 0.51ms
  2025-07-03 17:41:08 /api/thoughts/recent ......................... ~ 0.85ms
  2025-07-03 17:41:08 /api/status .................................. ~ 0.04ms
  2025-07-03 17:41:09 /api/thoughts/recent ......................... ~ 0.15ms
  2025-07-03 17:41:09 /api/status .................................. ~ 0.09ms
  2025-07-03 17:41:10 /api/consciousness/thinking-status ........... ~ 0.14ms
  2025-07-03 17:41:11 /api/consciousness/thinking-status ........... ~ 0.19ms
  2025-07-03 17:41:18 /api/status .................................. ~ 1.35ms
  2025-07-03 17:41:19 /api/status .................................. ~ 0.14ms
  2025-07-03 17:41:25 /api/consciousness/thinking-status ........... ~ 0.12ms
  2025-07-03 17:41:26 /api/consciousness/thinking-status ........... ~ 0.12ms
  2025-07-03 17:41:28 /api/thoughts/recent ......................... ~ 0.16ms
  2025-07-03 17:41:28 /api/status .................................. ~ 0.07ms
  2025-07-03 17:41:29 /api/thoughts/recent ......................... ~ 0.25ms
  2025-07-03 17:41:29 /api/status .................................. ~ 1.06ms
  2025-07-03 17:41:38 /api/status .................................. ~ 1.30ms
  2025-07-03 17:41:39 /api/status .................................. ~ 0.17ms
  2025-07-03 17:41:40 /api/consciousness/thinking-status ........... ~ 0.18ms
  2025-07-03 17:41:41 /api/consciousness/thinking-status ........... ~ 0.18ms
  2025-07-03 17:41:48 /api/thoughts/recent ......................... ~ 0.17ms
  2025-07-03 17:41:48 /api/status .................................. ~ 0.07ms
  2025-07-03 17:41:49 /api/thoughts/recent ......................... ~ 0.15ms
  2025-07-03 17:41:49 /api/status .................................. ~ 0.07ms
  2025-07-03 17:41:55 /api/consciousness/thinking-status ........... ~ 1.12ms
  2025-07-03 17:41:56 /api/consciousness/thinking-status ........... ~ 0.16ms
  2025-07-03 17:41:58 /api/status .................................. ~ 0.13ms
  2025-07-03 17:41:59 /api/status .................................. ~ 0.18ms
  2025-07-03 17:42:08 /api/thoughts/recent ......................... ~ 0.18ms
  2025-07-03 17:42:08 /api/status .................................. ~ 0.76ms
  2025-07-03 17:42:09 /api/thoughts/recent ......................... ~ 0.19ms
  2025-07-03 17:42:09 /api/status .................................. ~ 0.89ms
  2025-07-03 17:42:10 /api/consciousness/thinking-status ........... ~ 0.26ms
  2025-07-03 17:42:11 /api/consciousness/thinking-status ........... ~ 0.15ms
  2025-07-03 17:42:18 /api/status .................................. ~ 1.09ms
  2025-07-03 17:42:19 /api/status .................................. ~ 0.16ms
  2025-07-03 17:42:25 /api/consciousness/thinking-status ........... ~ 0.18ms
  2025-07-03 17:42:26 /api/consciousness/thinking-status ........... ~ 0.11ms
  2025-07-03 17:42:28 /api/thoughts/recent ......................... ~ 0.22ms
  2025-07-03 17:42:28 /api/status .................................. ~ 1.04ms
  2025-07-03 17:42:29 /api/thoughts/recent ......................... ~ 0.16ms
  2025-07-03 17:42:29 /api/status .................................. ~ 0.78ms
  2025-07-03 17:42:38 /api/status .................................. ~ 0.94ms
  2025-07-03 17:42:40 /api/status .................................. ~ 0.18ms
  2025-07-03 17:42:41 /api/consciousness/thinking-status ........... ~ 0.22ms
  2025-07-03 17:42:42 /api/consciousness/thinking-status ........... ~ 0.18ms
  2025-07-03 17:42:49 /api/thoughts/recent ......................... ~ 1.27ms
  2025-07-03 17:42:49 /api/status .................................. ~ 0.17ms
  2025-07-03 17:42:50 /api/thoughts/recent ......................... ~ 0.15ms
  2025-07-03 17:42:50 /api/status .................................. ~ 0.76ms
  2025-07-03 17:42:56 /api/consciousness/thinking-status ........... ~ 0.63ms
  2025-07-03 17:42:57 /api/consciousness/thinking-status ........... ~ 0.17ms
  2025-07-03 17:42:59 /api/status .................................. ~ 0.18ms
  2025-07-03 17:43:00 /api/status .................................. ~ 0.16ms
  2025-07-03 17:43:14 /api/thoughts/recent ......................... ~ 1.19ms
  2025-07-03 17:43:14 /api/status .................................. ~ 0.08ms
  2025-07-03 17:43:14 /api/thoughts/recent ......................... ~ 0.85ms
  2025-07-03 17:43:14 /api/status .................................. ~ 0.67ms
  2025-07-03 17:43:14 /api/consciousness/thinking-status ........... ~ 1.06ms
  2025-07-03 17:43:14 /api/consciousness/thinking-status ........... ~ 0.45ms
  2025-07-03 17:43:19 /api/status .................................. ~ 0.24ms
  2025-07-03 17:43:20 /api/status .................................. ~ 0.21ms
  2025-07-03 17:43:26 /api/consciousness/thinking-status ........... ~ 0.84ms
  2025-07-03 17:43:27 /api/consciousness/thinking-status ........... ~ 0.15ms
  2025-07-03 17:43:29 /api/thoughts/recent ......................... ~ 0.08ms
  2025-07-03 17:43:29 /api/status .................................. ~ 0.06ms
  2025-07-03 17:43:30 /api/thoughts/recent ......................... ~ 0.23ms
  2025-07-03 17:43:30 /api/status .................................. ~ 0.08ms
  2025-07-03 17:43:39 /api/status .................................. ~ 1.43ms
  2025-07-03 17:43:40 /api/status .................................. ~ 3.38ms
  2025-07-03 17:43:41 /api/consciousness/thinking-status ......... ~ 504.17ms
  2025-07-03 17:43:42 /api/consciousness/thinking-status ........... ~ 0.21ms
  2025-07-03 17:43:49 /api/thoughts/recent ......................... ~ 0.94ms
  2025-07-03 17:43:49 /api/status .................................. ~ 1.41ms
  2025-07-03 17:43:50 /api/thoughts/recent ......................... ~ 0.14ms
  2025-07-03 17:43:50 /api/status .................................. ~ 0.06ms
  2025-07-03 17:43:56 /api/consciousness/thinking-status ........... ~ 0.15ms
  2025-07-03 17:43:57 /api/consciousness/thinking-status ........... ~ 0.21ms
  2025-07-03 17:43:59 /api/status .................................. ~ 0.16ms
  2025-07-03 17:44:00 /api/status .................................. ~ 0.20ms
  2025-07-03 17:44:09 /api/thoughts/recent ......................... ~ 0.15ms
  2025-07-03 17:44:09 /api/status .................................. ~ 0.06ms
  2025-07-03 17:44:10 /api/thoughts/recent ......................... ~ 0.25ms
  2025-07-03 17:44:10 /api/status .................................. ~ 0.12ms
  2025-07-03 17:44:11 /api/consciousness/thinking-status ........... ~ 0.17ms
  2025-07-03 17:44:12 /api/consciousness/thinking-status ........... ~ 0.18ms
  2025-07-03 17:44:19 /api/status .................................. ~ 0.65ms
  2025-07-03 17:44:20 /api/status .................................. ~ 0.11ms
  2025-07-03 17:44:26 /api/consciousness/thinking-status ........... ~ 1.42ms
  2025-07-03 17:44:27 /api/consciousness/thinking-status ........... ~ 0.22ms
  2025-07-03 17:44:29 /api/thoughts/recent ......................... ~ 0.23ms
  2025-07-03 17:44:29 /api/status .................................. ~ 0.10ms
  2025-07-03 17:44:30 /api/thoughts/recent ......................... ~ 0.22ms
  2025-07-03 17:44:31 /api/status .................................. ~ 0.15ms
  2025-07-03 17:44:40 /api/status .................................. ~ 0.24ms
  2025-07-03 17:44:42 /api/consciousness/thinking-status ........... ~ 1.27ms
  2025-07-03 17:44:42 /api/status .................................. ~ 0.08ms
  2025-07-03 17:44:43 /api/consciousness/thinking-status ........... ~ 0.24ms
  2025-07-03 17:44:50 /api/thoughts/recent ......................... ~ 0.64ms
  2025-07-03 17:44:50 /api/status .................................. ~ 0.25ms
  2025-07-03 17:44:51 /api/thoughts/recent ......................... ~ 0.30ms
  2025-07-03 17:44:52 /api/status .................................. ~ 0.11ms
  2025-07-03 17:44:57 /api/consciousness/thinking-status ........... ~ 0.81ms
  2025-07-03 17:44:58 /api/consciousness/thinking-status ........... ~ 0.12ms
  2025-07-03 17:45:00 /api/status .................................. ~ 0.39ms
  2025-07-03 17:45:02 /api/status .................................. ~ 0.10ms
  2025-07-03 17:45:10 /api/thoughts/recent ......................... ~ 1.20ms
  2025-07-03 17:45:10 /api/status .................................. ~ 2.02ms
  2025-07-03 17:45:11 /api/thoughts/recent ......................... ~ 0.26ms
  2025-07-03 17:45:12 /api/consciousness/thinking-status ........... ~ 0.25ms
  2025-07-03 17:45:12 /api/status .................................. ~ 0.81ms
  2025-07-03 17:45:18 /api/consciousness/thinking-status ........... ~ 1.03ms
  2025-07-03 17:45:20 /api/status .................................. ~ 0.18ms
  2025-07-03 17:45:27 /api/status .................................. ~ 1.11ms
  2025-07-03 17:45:27 /api/consciousness/thinking-status ........... ~ 0.08ms
  2025-07-03 17:45:28 /api/consciousness/thinking-status ........... ~ 0.22ms
  2025-07-03 17:45:30 /api/thoughts/recent ......................... ~ 0.25ms
  2025-07-03 17:45:30 /api/status .................................. ~ 1.20ms
  2025-07-03 17:45:31 /api/thoughts/recent ......................... ~ 0.20ms
  2025-07-03 17:45:32 /api/status .................................. ~ 0.24ms
  2025-07-03 17:45:40 /api/status .................................. ~ 0.80ms
  2025-07-03 17:45:42 /api/consciousness/thinking-status ........... ~ 0.10ms
  2025-07-03 17:45:42 /api/status .................................. ~ 0.04ms
  2025-07-03 17:45:43 /api/consciousness/thinking-status ........... ~ 0.16ms
  2025-07-03 17:45:50 /api/thoughts/recent ......................... ~ 0.90ms
  2025-07-03 17:45:50 /api/status .................................. ~ 0.05ms
  2025-07-03 17:45:51 /api/thoughts/recent ......................... ~ 0.66ms
  2025-07-03 17:45:52 /api/status .................................. ~ 0.16ms
  2025-07-03 17:45:57 /api/consciousness/thinking-status ........... ~ 4.36ms
  2025-07-03 17:45:58 /api/consciousness/thinking-status ........... ~ 0.17ms
  2025-07-03 17:46:00 /api/status .................................. ~ 0.25ms
  2025-07-03 17:46:02 /api/status .................................. ~ 0.21ms
  2025-07-03 17:46:10 /api/thoughts/recent ......................... ~ 0.21ms
  2025-07-03 17:46:10 /api/status .................................. ~ 0.93ms
  2025-07-03 17:46:11 /api/thoughts/recent ......................... ~ 0.11ms
  2025-07-03 17:46:12 /api/consciousness/thinking-status ........... ~ 0.24ms
  2025-07-03 17:46:13 /api/status .................................. ~ 0.21ms
  2025-07-03 17:46:15 /api/consciousness/thinking-status ........... ~ 0.21ms
  2025-07-03 17:46:21 /api/status .................................. ~ 0.79ms
  2025-07-03 17:46:24 /api/status .................................. ~ 0.19ms
  2025-07-03 17:46:28 /api/consciousness/thinking-status ........... ~ 0.27ms
  2025-07-03 17:46:30 /api/consciousness/thinking-status ........... ~ 0.15ms
  2025-07-03 17:46:31 /api/thoughts/recent ......................... ~ 0.44ms
  2025-07-03 17:46:32 /api/status .................................. ~ 0.22ms
  2025-07-03 17:46:32 /api/thoughts/recent ......................... ~ 0.07ms
  2025-07-03 17:46:34 /api/status .................................. ~ 0.22ms
  2025-07-03 17:46:42 /api/status .................................. ~ 0.19ms
  2025-07-03 17:46:43 /api/consciousness/thinking-status ........... ~ 0.15ms
  2025-07-03 17:46:44 /api/status .................................. ~ 0.22ms
  2025-07-03 17:46:45 /api/consciousness/thinking-status ........... ~ 0.14ms
  2025-07-03 17:46:51 /api/thoughts/recent ......................... ~ 0.21ms
  2025-07-03 17:46:52 /api/thoughts/recent ......................... ~ 0.18ms
  2025-07-03 17:46:52 /api/status .................................. ~ 0.08ms
  2025-07-03 17:46:54 /api/status .................................. ~ 0.47ms
  2025-07-03 17:46:58 /api/consciousness/thinking-status ........... ~ 0.13ms
  2025-07-03 17:47:00 /api/consciousness/thinking-status ........... ~ 0.18ms
  2025-07-03 17:47:02 /api/status .................................. ~ 1.18ms
  2025-07-03 17:47:04 /api/status .................................. ~ 0.39ms
